Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
BuzzModule,Chrome 127.0.0.0,,,06-08-2024 15:09:34,06-08-2024 15:20:25,10m - 50.772s,FAILED
,,,,,,,
Test Cases/BuzzModule/NewPosts/VerifyAddingANewPost,Chrome 127.0.0.0,,Buzz,06-08-2024 15:13:59,06-08-2024 15:15:12,1m - 13.753s,FAILED
"openBrowser("""")",Chrome 127.0.0.0,,,06-08-2024 15:13:59,06-08-2024 15:14:03,3.949s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 127.0.0.0,,,06-08-2024 15:14:03,06-08-2024 15:14:15,12.676s,PASSED
"setText(findTestObject(""Object Repository/BuzzModule/input_Username_username""), ""Admin"")",Chrome 127.0.0.0,,,06-08-2024 15:14:15,06-08-2024 15:14:18,2.875s,PASSED
"setEncryptedText(findTestObject(""Object Repository/BuzzModule/input_Password_password""), ""RAIVpflpDOg="")",Chrome 127.0.0.0,,,06-08-2024 15:14:18,06-08-2024 15:14:20,1.892s,PASSED
"click(findTestObject(""Object Repository/BuzzModule/button_Login""))",Chrome 127.0.0.0,,,06-08-2024 15:14:20,06-08-2024 15:14:23,2.650s,PASSED
"setText(findTestObject(""Object Repository/BuzzModule/input_Username_username""), ""Admin"")",Chrome 127.0.0.0,,,06-08-2024 15:14:23,06-08-2024 15:14:25,1.880s,PASSED
"setEncryptedText(findTestObject(""Object Repository/BuzzModule/input_Password_password""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 127.0.0.0,,,06-08-2024 15:14:25,06-08-2024 15:14:26,1.148s,PASSED
"click(findTestObject(""Object Repository/BuzzModule/button_Login""))",Chrome 127.0.0.0,,,06-08-2024 15:14:26,06-08-2024 15:14:28,2.487s,PASSED
"click(findTestObject(""Object Repository/BuzzModule/a_Buzz""))",Chrome 127.0.0.0,,,06-08-2024 15:14:28,06-08-2024 15:14:31,3.217s,PASSED
"setText(findTestObject(""Object Repository/BuzzModule/textarea_Upgrade_oxd-buzz-post-input""), ""gyug"")",Chrome 127.0.0.0,,,06-08-2024 15:14:31,06-08-2024 15:14:37,5.900s,PASSED
