Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PIMConfigurationsTestSuite,TestCloud - macOS - Chrome 127.0.0.0,,,09-08-2024 11:27:39,09-08-2024 11:36:44,9m - 5.031s,FAILED
,,,,,,,
Test Cases/PIMModule/VerifyAddingANewEmployee,TestCloud - macOS - Chrome 127.0.0.0,Verify adding a new employee from pim module,PIM,09-08-2024 11:27:40,09-08-2024 11:29:15,1m - 34.881s,PASSED
"openBrowser("""")",TestCloud - macOS - Chrome 127.0.0.0,,,09-08-2024 11:27:41,09-08-2024 11:28:31,49.545s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",TestCloud - macOS - Chrome 127.0.0.0,,,09-08-2024 11:28:31,09-08-2024 11:28:33,1.953s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/AddEmployee/input_Username_username""), ""Admin"")",TestCloud - macOS - Chrome 127.0.0.0,,,09-08-2024 11:28:33,09-08-2024 11:28:37,3.739s,PASSED
"setEncryptedText(findTestObject(""Object Repository/PIM Module/AddEmployee/input_Password_password""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",TestCloud - macOS - Chrome 127.0.0.0,,,09-08-2024 11:28:37,09-08-2024 11:28:39,2.244s,PASSED
"click(findTestObject(""Object Repository/PIM Module/AddEmployee/button_Login""))",TestCloud - macOS - Chrome 127.0.0.0,,,09-08-2024 11:28:39,09-08-2024 11:28:42,3.559s,PASSED
"click(findTestObject(""Object Repository/PIM Module/AddEmployee/a_PIM""))",TestCloud - macOS - Chrome 127.0.0.0,,,09-08-2024 11:28:42,09-08-2024 11:28:46,3.292s,PASSED
"click(findTestObject(""Object Repository/PIM Module/AddEmployee/AddEmployeeLink""))",TestCloud - macOS - Chrome 127.0.0.0,,,09-08-2024 11:28:46,09-08-2024 11:28:49,3.125s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/AddEmployee/input_Employee Full Name_firstName""), ""Demo First Name"")",TestCloud - macOS - Chrome 127.0.0.0,,,09-08-2024 11:28:49,09-08-2024 11:28:53,4.136s,PASSED
