Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PIMReportsTestSuite,TestCloud - macOS - Edge Chromium 127,,,09-08-2024 11:37:47,09-08-2024 11:44:23,6m - 35.853s,FAILED
,,,,,,,
Test Cases/PIMModule/PIMReports/VerifyAddingANewReport,TestCloud - macOS - Edge Chromium 127,,PIM,09-08-2024 11:40:38,09-08-2024 11:41:24,46.135s,FAILED
"openBrowser("""")",TestCloud - macOS - Edge Chromium 127,,,09-08-2024 11:40:38,09-08-2024 11:41:21,43.022s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",TestCloud - macOS - Edge Chromium 127,,,09-08-2024 11:41:21,09-08-2024 11:41:23,1.982s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/input_Password_oxd-input oxd-input--active""), ""Admin"")",TestCloud - macOS - Edge Chromium 127,,,09-08-2024 11:41:23,09-08-2024 11:41:24,1.105s,FAILED
,,,,,,,
Test Cases/PIMModule/PIMReports/VerifyDeletingReports,TestCloud - macOS - Edge Chromium 127,,PIM,09-08-2024 11:43:38,09-08-2024 11:44:23,45.224s,FAILED
"openBrowser("""")",TestCloud - macOS - Edge Chromium 127,,,09-08-2024 11:43:38,09-08-2024 11:44:19,41.444s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",TestCloud - macOS - Edge Chromium 127,,,09-08-2024 11:44:19,09-08-2024 11:44:21,1.830s,PASSED
"doubleClick(findTestObject(""Object Repository/PIM Module/input_Password_oxd-input oxd-input--active""))",TestCloud - macOS - Edge Chromium 127,,,09-08-2024 11:44:21,09-08-2024 11:44:23,1.927s,FAILED
