Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PIMReportsTestSuite,Chrome 127.0.0.0,,,02-08-2024 18:21:03,02-08-2024 18:25:07,4m - 4.164s,FAILED
,,,,,,,
Test Cases/PIMModule/PIMReports/VerifyAddingANewReport,Chrome 127.0.0.0,,PIM,02-08-2024 18:22:53,02-08-2024 18:23:09,15.850s,FAILED
"openBrowser("""")",Chrome 127.0.0.0,,,02-08-2024 18:22:53,02-08-2024 18:23:00,7.336s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 127.0.0.0,,,02-08-2024 18:23:00,02-08-2024 18:23:02,1.323s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/input_Password_oxd-input oxd-input--active""), ""Admin"")",Chrome 127.0.0.0,,,02-08-2024 18:23:02,02-08-2024 18:23:09,7.041s,FAILED
,,,,,,,
Test Cases/PIMModule/PIMReports/VerifyDeletingReports,Chrome 127.0.0.0,,PIM,02-08-2024 18:24:42,02-08-2024 18:25:07,25.444s,FAILED
"openBrowser("""")",Chrome 127.0.0.0,,,02-08-2024 18:24:42,02-08-2024 18:24:54,11.999s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 127.0.0.0,,,02-08-2024 18:24:54,02-08-2024 18:25:05,10.979s,PASSED
"doubleClick(findTestObject(""Object Repository/PIM Module/input_Password_oxd-input oxd-input--active""))",Chrome 127.0.0.0,,,02-08-2024 18:25:05,02-08-2024 18:25:07,2.318s,FAILED
