Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PIMConfigurationsTestSuite,Chrome 127.0.0.0,,,02-08-2024 18:20:32,02-08-2024 18:31:58,11m - 25.480s,FAILED
,,,,,,,
Test Cases/PIMModule/VerifyAddingANewEmployee,Chrome 127.0.0.0,Verify adding a new employee from pim module,PIM,02-08-2024 18:20:34,02-08-2024 18:23:37,3m - 2.936s,PASSED
"openBrowser("""")",Chrome 127.0.0.0,,,02-08-2024 18:20:35,02-08-2024 18:21:06,30.651s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 127.0.0.0,,,02-08-2024 18:21:06,02-08-2024 18:21:16,10.433s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/AddEmployee/input_Username_username""), ""Admin"")",Chrome 127.0.0.0,,,02-08-2024 18:21:16,02-08-2024 18:21:26,9.233s,PASSED
"setEncryptedText(findTestObject(""Object Repository/PIM Module/AddEmployee/input_Password_password""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 127.0.0.0,,,02-08-2024 18:21:26,02-08-2024 18:21:32,5.832s,PASSED
"click(findTestObject(""Object Repository/PIM Module/AddEmployee/button_Login""))",Chrome 127.0.0.0,,,02-08-2024 18:21:32,02-08-2024 18:21:43,11.969s,PASSED
"click(findTestObject(""Object Repository/PIM Module/AddEmployee/a_PIM""))",Chrome 127.0.0.0,,,02-08-2024 18:21:43,02-08-2024 18:21:57,13.687s,PASSED
"click(findTestObject(""Object Repository/PIM Module/AddEmployee/AddEmployeeLink""))",Chrome 127.0.0.0,,,02-08-2024 18:21:57,02-08-2024 18:22:02,4.693s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/AddEmployee/input_Employee Full Name_firstName""), ""Demo First Name"")",Chrome 127.0.0.0,,,02-08-2024 18:22:02,02-08-2024 18:22:11,9.116s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/AddEmployee/input_Employee Full Name_middleName""), ""Demo Middle Name"")",Chrome 127.0.0.0,,,02-08-2024 18:22:11,02-08-2024 18:22:19,7.693s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/AddEmployee/input_Employee Full Name_lastName""), ""Demo Last Name"")",Chrome 127.0.0.0,,,02-08-2024 18:22:19,02-08-2024 18:22:24,4.891s,PASSED
"click(findTestObject(""Object Repository/PIM Module/AddEmployee/i_Add Employee_oxd-icon bi-plus""))",Chrome 127.0.0.0,,,02-08-2024 18:22:24,02-08-2024 18:22:26,2.810s,PASSED
"click(findTestObject(""Object Repository/PIM Module/AddEmployee/button_Save""))",Chrome 127.0.0.0,,,02-08-2024 18:22:26,02-08-2024 18:22:28,2.063s,PASSED
