Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PIMReportsTestSuite,Firefox 127.0,,,08-08-2024 13:35:34,08-08-2024 13:36:20,45.984s,FAILED
,,,,,,,
Test Cases/PIMModule/PIMReports/VerifyAddingANewReport,Firefox 127.0,,PIM,08-08-2024 13:35:34,08-08-2024 13:35:58,23.823s,FAILED
"openBrowser("""")",Firefox 127.0,,,08-08-2024 13:35:35,08-08-2024 13:35:51,15.850s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Firefox 127.0,,,08-08-2024 13:35:51,08-08-2024 13:35:58,6.991s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/input_Password_oxd-input oxd-input--active""), ""Admin"")",Firefox 127.0,,,08-08-2024 13:35:58,08-08-2024 13:35:58,0.334s,FAILED
,,,,,,,
Test Cases/PIMModule/PIMReports/VerifyDeletingReports,Firefox 127.0,,PIM,08-08-2024 13:35:58,08-08-2024 13:36:20,21.768s,FAILED
"openBrowser("""")",Firefox 127.0,,,08-08-2024 13:35:58,08-08-2024 13:36:14,15.807s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Firefox 127.0,,,08-08-2024 13:36:14,08-08-2024 13:36:20,5.501s,PASSED
"doubleClick(findTestObject(""Object Repository/PIM Module/input_Password_oxd-input oxd-input--active""))",Firefox 127.0,,,08-08-2024 13:36:20,08-08-2024 13:36:20,0.195s,FAILED
